ell,TT,EE,BB,TE
2.184000000000000000e+03,1.455414468176159062e+02,5.904454596575786418e+00,4.401385472225044504e-02,-3.100898724833993647e+00
2.185000000000000000e+03,1.449838659926589060e+02,5.916404027854656356e+00,4.396415615075836836e-02,-3.132791154864973837e+00
2.186000000000000000e+03,1.444313347935351146e+02,5.928109477471545041e+00,4.391452824858081000e-02,-3.165917383236057425e+00
2.187000000000000000e+03,1.438845275131821779e+02,5.939555362747252154e+00,4.386497285142722941e-02,-3.200249656839836643e+00
2.188000000000000000e+03,1.433418912087716421e+02,5.950740870716058062e+00,4.381549178023610991e-02,-3.235759528305105270e+00
2.189000000000000000e+03,1.428048455596298538e+02,5.961650242754487294e+00,4.376608684112154313e-02,-3.272416590140173387e+00
2.190000000000000000e+03,1.422733258694255198e+02,5.972289914393330790e+00,4.371675982529710930e-02,-3.310191442734025546e+00
2.191000000000000000e+03,1.417465259130953541e+02,5.982629086610148583e+00,4.366751250886179159e-02,-3.349057176350132892e+00
2.192000000000000000e+03,1.412251264533528001e+02,5.992681435812704294e+00,4.361834665260610339e-02,-3.388982681564054467e+00
2.193000000000000000e+03,1.407090667465498086e+02,6.002423400156077449e+00,4.356926400158803170e-02,-3.429940815999118264e+00
2.194000000000000000e+03,1.401975445530844127e+02,6.011853604556163688e+00,4.352026628479826326e-02,-3.471903942435214496e+00
2.195000000000000000e+03,1.396919874873495360e+02,6.020963145545046302e+00,4.347135521454358054e-02,-3.514841694965392893e+00
2.196000000000000000e+03,1.391923388518659692e+02,6.029743017924957371e+00,4.342253248589354048e-02,-3.558718744671947043e+00
2.197000000000000000e+03,1.386978004809438403e+02,6.038191541472742507e+00,4.337379977591904884e-02,-3.603501478822907611e+00
2.198000000000000000e+03,1.382083184187174822e+02,6.046299502646681923e+00,4.332515874295252145e-02,-3.649145365842012545e+00
2.199000000000000000e+03,1.377245829264493864e+02,6.054065009750450699e+00,4.327661102562890827e-02,-3.695626147016953134e+00
2.200000000000000000e+03,1.372465428190739658e+02,6.061478634754691619e+00,4.322815824198224938e-02,-3.742901201179197557e+00
2.201000000000000000e+03,1.367741473522147544e+02,6.068538554582502798e+00,4.317980198837021583e-02,-3.790944732052573762e+00
2.202000000000000000e+03,1.363073433656825273e+02,6.075236551060699597e+00,4.313154383830423294e-02,-3.839715922157728389e+00
2.203000000000000000e+03,1.358460781493791671e+02,6.081572008329954926e+00,4.308338534129135117e-02,-3.889205617114218416e+00
2.204000000000000000e+03,1.353910432356860554e+02,6.087536768925478015e+00,4.303532802152885278e-02,-3.939382548935583817e+00
2.205000000000000000e+03,1.349414458970581450e+02,6.093129989330835272e+00,4.298737337661793362e-02,-3.990223038875614581e+00
2.206000000000000000e+03,1.344972376529217115e+02,6.098350710553780196e+00,4.293952287617392588e-02,-4.041718414727820452e+00
2.207000000000000000e+03,1.340591142706332448e+02,6.103183000426304794e+00,4.289177796039730928e-02,-4.093837857549279313e+00
2.208000000000000000e+03,1.336262872604895051e+02,6.107625666082178384e+00,4.284414003861086034e-02,-4.146558103088568537e+00
2.209000000000000000e+03,1.331994552150259210e+02,6.111677396410242658e+00,4.279661048781021465e-02,-4.199856001044056875e+00
2.210000000000000000e+03,1.327785753022483561e+02,6.115336761286582323e+00,4.274919065116637024e-02,-4.253708502287688376e+00
2.211000000000000000e+03,1.323628632630424704e+02,6.118602210885860870e+00,4.270188183651931618e-02,-4.308085217391185218e+00
2.212000000000000000e+03,1.319530219127601924e+02,6.121472075072355246e+00,4.265468531488431775e-02,-4.362963259896015522e+00
2.213000000000000000e+03,1.315490126317603199e+02,6.123929706170420317e+00,4.260760231902584183e-02,-4.418304947568971741e+00
2.214000000000000000e+03,1.311507981951573356e+02,6.125995476967334596e+00,4.256063404192386712e-02,-4.474094930242794810e+00
2.215000000000000000e+03,1.307575999316380830e+02,6.127652496841424323e+00,4.251378163548298617e-02,-4.530303033986283090e+00
2.216000000000000000e+03,1.303708690565311201e+02,6.128898609923852270e+00,4.246704620906606442e-02,-4.586891675258408796e+00
2.217000000000000000e+03,1.299898296537691635e+02,6.129738966536603328e+00,4.242042882827001815e-02,-4.643845560048431409e+00
2.218000000000000000e+03,1.296144500072615529e+02,6.130171166357658130e+00,4.237393051362802615e-02,-4.701127099502325990e+00
2.219000000000000000e+03,1.292439569212976096e+02,6.130192686712770289e+00,4.232755223949353357e-02,-4.758713537445238728e+00
2.220000000000000000e+03,1.288798070503036399e+02,6.129808310941623262e+00,4.228129493298285468e-02,-4.816582079550529194e+00
2.221000000000000000e+03,1.285212298775802537e+02,6.129007843435556602e+00,4.223515947295577999e-02,-4.874702451012156601e+00
2.222000000000000000e+03,1.281681990435477303e+02,6.127795823197405234e+00,4.218914668916291799e-02,-4.933036882775049037e+00
2.223000000000000000e+03,1.278214323331814342e+02,6.126176667367964512e+00,4.214325736150446172e-02,-4.991569811427424952e+00
2.224000000000000000e+03,1.274794203226702223e+02,6.124139814818206240e+00,4.209749221931934071e-02,-5.050263295903982375e+00
2.225000000000000000e+03,1.271436262107074384e+02,6.121682011555527048e+00,4.205185194092252166e-02,-5.109101574755661623e+00
2.226000000000000000e+03,1.268125431238030956e+02,6.118814739489705445e+00,4.200633715321559075e-02,-5.168046483628171650e+00
2.227000000000000000e+03,1.264876367814290035e+02,6.115519646804278509e+00,4.196094843133146152e-02,-5.227074585050448974e+00
2.228000000000000000e+03,1.261681456352638264e+02,6.111807975285290517e+00,4.191568629856092659e-02,-5.286162300271252334e+00
2.229000000000000000e+03,1.258533093582025373e+02,6.107675990797397425e+00,4.187055122634969484e-02,-5.345271041634644504e+00
2.230000000000000000e+03,1.255445973329228195e+02,6.103119840609516622e+00,4.182554363438291400e-02,-5.404376915631170064e+00
2.231000000000000000e+03,1.252412516248253667e+02,6.098142982414310076e+00,4.178066389090932808e-02,-5.463448428102974930e+00
2.232000000000000000e+03,1.249432583048657222e+02,6.092748756688066258e+00,4.173591231309258659e-02,-5.522461331832856146e+00
2.233000000000000000e+03,1.246498617619200360e+02,6.086932959088003692e+00,4.169128916756544706e-02,-5.581383761387299636e+00
2.234000000000000000e+03,1.243625360250262020e+02,6.080713554634999518e+00,4.164679467106570387e-02,-5.640183653683085829e+00
2.235000000000000000e+03,1.240797849001172750e+02,6.074078680074388892e+00,4.160242899124292487e-02,-5.698828740888903788e+00
2.236000000000000000e+03,1.238030846319365992e+02,6.067046071518273465e+00,4.155819224751730601e-02,-5.757286544019907026e+00
2.237000000000000000e+03,1.235309412053997562e+02,6.059603638508376910e+00,4.151408451212735412e-02,-5.815539223927979506e+00
2.238000000000000000e+03,1.232640901722137983e+02,6.051768891704576880e+00,4.147010581122045209e-02,-5.873546434532586957e+00
2.239000000000000000e+03,1.230017824571166898e+02,6.043522088638057177e+00,4.142625612607265390e-02,-5.931282460238049836e+00
2.240000000000000000e+03,1.227454985143179442e+02,6.034887946485723020e+00,4.138253539434719186e-02,-5.988728783920099552e+00
2.241000000000000000e+03,1.224930056285984108e+02,6.025846502802589377e+00,4.133894351152826718e-02,-6.045844370513647092e+00
2.242000000000000000e+03,1.222457862468718304e+02,6.016407399971384962e+00,4.129548033232079141e-02,-6.102610234731449701e+00
2.243000000000000000e+03,1.220038381143585440e+02,6.006580172758220648e+00,4.125214567216364814e-02,-6.158984869179698229e+00
2.244000000000000000e+03,1.217664170910203296e+02,5.996351964226440678e+00,4.120893930876085021e-02,-6.214956241593601050e+00
2.245000000000000000e+03,1.215335228030995012e+02,5.985724668458871633e+00,4.116586098369943297e-02,-6.270482367348575892e+00
2.246000000000000000e+03,1.213051557896799295e+02,5.974714931534149009e+00,4.112291040399672359e-02,-6.325550736063014767e+00
2.247000000000000000e+03,1.210813174843818985e+02,5.963324439106269637e+00,4.108008724376174120e-02,-6.380118885039323118e+00
2.248000000000000000e+03,1.208620101971762608e+02,5.951547345739173878e+00,4.103739114580779584e-02,-6.434158970002003208e+00
2.249000000000000000e+03,1.206472370963230247e+02,5.939392560945197630e+00,4.099482172323058032e-02,-6.487657766075908938e+00
2.250000000000000000e+03,1.204370021904373687e+02,5.926861465125340622e+00,4.095237856100251983e-02,-6.540572098950405255e+00
2.251000000000000000e+03,1.202313144661977162e+02,5.913962532103452574e+00,4.091006121752159552e-02,-6.592882151600921503e+00
2.252000000000000000e+03,1.200294575021822112e+02,5.900688339591462217e+00,4.086786922609680905e-02,-6.644565672876905360e+00
2.253000000000000000e+03,1.198314626547979458e+02,5.887045989076820085e+00,4.082580209639940366e-02,-6.695601487315579803e+00
2.254000000000000000e+03,1.196381048852937141e+02,5.873042485292637060e+00,4.078385931583863866e-02,-6.745983046906114389e+00
2.255000000000000000e+03,1.194479314022763958e+02,5.858662452184039360e+00,4.074204035086197162e-02,-6.795681291169039184e+00
2.256000000000000000e+03,1.192624614895715354e+02,5.843920132386017485e+00,4.070034464813334502e-02,-6.844689219022647819e+00
2.257000000000000000e+03,1.190809866437829072e+02,5.828814818158731370e+00,4.065877163572371999e-02,-6.892977320322176027e+00
2.258000000000000000e+03,1.189035418971523512e+02,5.813345709137784034e+00,4.061732072406037258e-02,-6.940538147420534543e+00
2.259000000000000000e+03,1.187294201302693466e+02,5.797519341749182153e+00,4.057599130688793743e-02,-6.987349174639772009e+00
2.260000000000000000e+03,1.185594005598770906e+02,5.781342161941301683e+00,4.053478276204246916e-02,-7.033395084255419150e+00
2.261000000000000000e+03,1.183935202164702929e+02,5.764813097936822395e+00,4.049369445212379348e-02,-7.078660338741091351e+00
2.262000000000000000e+03,1.182310739268780253e+02,5.747953274758435427e+00,4.045272572512530196e-02,-7.123136609328701851e+00
2.263000000000000000e+03,1.180713571317486128e+02,5.730768873627788196e+00,4.041187591480836783e-02,-7.166800490740377505e+00
2.264000000000000000e+03,1.179158943729284630e+02,5.713251133143731231e+00,4.037114434105101152e-02,-7.209635785556832488e+00
2.265000000000000000e+03,1.177639822654245592e+02,5.695420920593024405e+00,4.033053031005098821e-02,-7.251626074686289947e+00
2.266000000000000000e+03,1.176156608193915076e+02,5.677269306391368175e+00,4.029003311439793844e-02,-7.292799285758566619e+00
2.267000000000000000e+03,1.174702277517087623e+02,5.658816992164974913e+00,4.024965203304254474e-02,-7.333049410462088247e+00
2.268000000000000000e+03,1.173277241373638162e+02,5.640054885267464790e+00,4.020938633114675559e-02,-7.372433635730179624e+00
2.269000000000000000e+03,1.171889343904582006e+02,5.620996098592486945e+00,4.016923525980308635e-02,-7.410897491379836666e+00
2.270000000000000000e+03,1.170531577397797491e+02,5.601646238578013026e+00,4.012919805568959664e-02,-7.448534838384747836e+00
2.271000000000000000e+03,1.169204367141360024e+02,5.581995978308309070e+00,4.008927394055950000e-02,-7.485216446793984346e+00
2.272000000000000000e+03,1.167908142871702353e+02,5.562058200766323068e+00,4.004946212073361156e-02,-7.520961408099399392e+00
2.273000000000000000e+03,1.166643338567593560e+02,5.541845715335185218e+00,4.000976178646424575e-02,-7.555788562522166352e+00
2.274000000000000000e+03,1.165402963889211350e+02,5.521348974352511263e+00,3.997017211116235536e-02,-7.589642209257571714e+00
2.275000000000000000e+03,1.164187460663096232e+02,5.500595501571633683e+00,3.993069225069780653e-02,-7.622540666708175650e+00
2.276000000000000000e+03,1.163004702661578165e+02,5.479583038724197941e+00,3.989132134252459938e-02,-7.654501981721521631e+00
2.277000000000000000e+03,1.161840281976039790e+02,5.458309260692388420e+00,3.985205850483633516e-02,-7.685469638376472901e+00
2.278000000000000000e+03,1.160702078887420328e+02,5.436801490738186082e+00,3.981290283569695332e-02,-7.715461116867953884e+00
2.279000000000000000e+03,1.159590548228909483e+02,5.415049847236802272e+00,3.977385341208644620e-02,-7.744493601522313142e+00
2.280000000000000000e+03,1.158506147494567244e+02,5.393066672421571006e+00,3.973490928900398622e-02,-7.772509688503113523e+00
2.281000000000000000e+03,1.157441908242156927e+02,5.370849392632460528e+00,3.969606949857259343e-02,-7.799451660268660547e+00
2.282000000000000000e+03,1.156398292541510529e+02,5.348417662123250871e+00,3.965733304914252633e-02,-7.825410043339350530e+00
2.283000000000000000e+03,1.155368336016811668e+02,5.325768795070873196e+00,3.961869892446084201e-02,-7.850400748423911779e+00
2.284000000000000000e+03,1.154367360985453388e+02,5.302907481140834101e+00,3.958016608281904325e-02,-7.874290777488579529e+00
2.285000000000000000e+03,1.153380977739446109e+02,5.279838359352946320e+00,3.954173345634716397e-02,-7.897169631849144444e+00
2.286000000000000000e+03,1.152417082725887099e+02,5.256573448697067441e+00,3.950339995030487106e-02,-7.918977885316615506e+00
2.287000000000000000e+03,1.151468716520293327e+02,5.233124722095165993e+00,3.946516444252658878e-02,-7.939804309016774475e+00
2.288000000000000000e+03,1.150536348598158156e+02,5.209481823707018400e+00,3.942702578284641018e-02,-7.959514444911651054e+00
2.289000000000000000e+03,1.149620448702117983e+02,5.185678926479605266e+00,3.938898279273466557e-02,-7.978196298146197130e+00
2.290000000000000000e+03,1.148721486556421354e+02,5.161705594378632966e+00,3.935103426498547108e-02,-7.995788911237781349e+00
2.291000000000000000e+03,1.147832503228669907e+02,5.137581068359089898e+00,3.931317896351831098e-02,-8.012379490229823986e+00
2.292000000000000000e+03,1.146961395890588875e+02,5.113309698761280053e+00,3.927541562332424741e-02,-8.027906263336630488e+00
2.293000000000000000e+03,1.146101204125626793e+02,5.088910661234543831e+00,3.923774295056940697e-02,-8.042307041181567584e+00
2.294000000000000000e+03,1.145252394687443172e+02,5.064380817529564816e+00,3.920015962274648463e-02,-8.055742061180078295e+00
2.295000000000000000e+03,1.144415432857142463e+02,5.039724431458922460e+00,3.916266428905276764e-02,-8.067999714097705777e+00
2.296000000000000000e+03,1.143583353800864160e+02,5.014960599818238052e+00,3.912525557087561529e-02,-8.079239374411994135e+00
2.297000000000000000e+03,1.142764047329370385e+02,4.990086113212216290e+00,3.908793206240264440e-02,-8.089397128439459905e+00
2.298000000000000000e+03,1.141950544207521574e+02,4.965112600384570030e+00,3.905069233140396473e-02,-8.098557188851364330e+00
2.299000000000000000e+03,1.141150729268054107e+02,4.940044245742319262e+00,3.901353492016972069e-02,-8.106580475061095470e+00
2.300000000000000000e+03,1.140350199376066485e+02,4.914892648622758209e+00,3.897645834653338387e-02,-8.113476029567641135e+00
2.301000000000000000e+03,1.139556881021282919e+02,4.889654090876703663e+00,3.893946110505198260e-02,-8.119400831298637655e+00
2.302000000000000000e+03,1.138771459954918583e+02,4.864352759747731625e+00,3.890254166841294187e-02,-8.124139252522567745e+00
2.303000000000000000e+03,1.137979809253713483e+02,4.838975244987314461e+00,3.886569848877566985e-02,-8.127920738479470941e+00
2.304000000000000000e+03,1.137204939734329656e+02,4.813537846408586951e+00,3.882892999943297896e-02,-8.130528594561573286e+00
2.305000000000000000e+03,1.136425287840794311e+02,4.788049434585416542e+00,3.879223461641090331e-02,-8.132117108604363764e+00
2.306000000000000000e+03,1.135648998893907731e+02,4.762504024915465095e+00,3.875561074033558040e-02,-8.132617287622117885e+00
2.307000000000000000e+03,1.134876785094152183e+02,4.736917921743999393e+00,3.871905675824564852e-02,-8.132033997549205750e+00
2.308000000000000000e+03,1.134101925283619750e+02,4.711292578940395437e+00,3.868257104560569870e-02,-8.130371686421824506e+00
2.309000000000000000e+03,1.133325121416674222e+02,4.685629458878380227e+00,3.864615196827508176e-02,-8.127634391984656759e+00
2.310000000000000000e+03,1.132554498338772930e+02,4.659944891364856012e+00,3.860979788464939666e-02,-8.123900033684632760e+00
2.311000000000000000e+03,1.131783318523582551e+02,4.634232934063007292e+00,3.857350714774322731e-02,-8.119097571495018428e+00
2.312000000000000000e+03,1.131004838570708984e+02,4.608509944711543405e+00,3.853727810741614662e-02,-8.113155583040754237e+00
